order_date,order_id,customer_id,segment,channel,region,city,product_category,product_name,units,unit_price,discount_pct,revenue,cost,margin_value,payment_method
2025-02-03,O20243141,C12676,Consumer,Wholesale,AMBA,GBA Oeste,Frutas,Naranja Kg,6,2.39,0.218,11.21,8.07,3.14,Debit
2024-04-20,O20240897,C11075,Consumer,Online,LatAm,Asunción,Snacks,Papas Clásicas,7,3.32,0.1,20.92,13.6,7.32,Credit
2025-03-30,O20243587,C13281,SMB,Retail,AMBA,CABA,Snacks,Papas Clásicas,15,1.71,0.024,25.03,16.27,8.76,Credit
2025-09-27,O20244979,C11779,Consumer,Online,Santa Fe,Rafaela,Lácteos,Leche 1L,14,2.07,0.14,24.92,19.44,5.48,Cash
2025-03-24,O20243538,C11750,SMB,Online,Santa Fe,Rafaela,Snacks,Mix Frutos Secos,15,2.49,0.073,34.62,22.5,12.12,Debit
2024-01-17,O20240132,C11586,Consumer,Wholesale,LatAm,Montevideo,Suplementos,Omega-3,8,19.9,0.115,140.89,77.49,63.4,Credit
2024-05-15,O20241093,C10838,Consumer,Retail,Santa Fe,Rosario,Lácteos,Leche 1L,10,2.52,0.037,24.27,18.93,5.34,Credit
2024-05-27,O20241183,C12063,Consumer,Online,Santa Fe,Rosario,Frutas,Naranja Kg,16,2.72,0.049,41.39,29.8,11.59,Credit
2024-02-06,O20240289,C12058,SMB,Online,Santa Fe,Rafaela,Panificados,Pan Integral,11,2.1,0.164,19.31,12.94,6.37,Credit
2024-06-30,O20241446,C11377,Consumer,Retail,Córdoba,Córdoba,Snacks,Papas Clásicas,16,2.51,0.066,37.51,24.38,13.13,Credit
2024-01-24,O20240179,C12276,Consumer,Online,Córdoba,Córdoba,Frutas,Manzana Kg,7,2.47,0.19,14.0,10.08,3.92,Wallet
2024-03-13,O20240589,C12556,Consumer,Online,AMBA,GBA Sur,Bebidas,Agua 500ml,15,1.91,0.067,26.73,20.05,6.68,Cash
2024-10-11,O20242259,C11220,SMB,Wholesale,AMBA,GBA Norte,Suplementos,Multivitamínico,6,17.03,0.089,93.09,51.2,41.89,Debit
2025-02-02,O20243124,C12048,Consumer,Retail,Córdoba,Río Cuarto,Bebidas,Jugo Naranja,4,1.41,0.184,4.6,3.45,1.15,Debit
2024-07-15,O20241569,C11209,Consumer,Retail,AMBA,CABA,Bebidas,Energética,6,1.08,0.06,6.09,4.57,1.52,Debit
2024-06-28,O20241436,C10810,SMB,Retail,AMBA,GBA Oeste,Suplementos,Creatina 300g,18,21.53,0.084,354.99,195.24,159.75,Credit
2025-01-13,O20242957,C10956,SMB,Online,LatAm,Montevideo,Snacks,Papas Onduladas,8,2.57,0.0,20.56,13.36,7.2,Credit
2025-07-10,O20244379,C12015,SMB,Retail,Córdoba,Córdoba,Panificados,Pan Integral,19,1.52,0.04,27.72,18.57,9.15,Debit
2024-12-23,O20242799,C12175,Consumer,Retail,LatAm,Lima,Panificados,Pan Integral,19,1.45,0.052,26.12,17.5,8.62,Transfer
2024-05-07,O20241027,C12004,SMB,Retail,Santa Fe,Rafaela,Bebidas,Gaseosa Cola,12,1.41,0.115,14.97,11.23,3.74,Cash
2024-07-30,O20241672,C12349,Consumer,Online,Mendoza,Godoy Cruz,Bebidas,Gaseosa Cola,14,1.7,0.071,22.11,16.58,5.53,Credit
2024-09-22,O20242114,C11939,SMB,Retail,LatAm,Montevideo,Panificados,Pan Integral,8,2.07,0.138,14.27,9.56,4.71,Debit
2025-05-04,O20243852,C11088,SMB,Online,LatAm,Lima,Lácteos,Queso Cremoso 500g,14,1.96,0.0,27.44,21.4,6.04,Credit
2024-05-26,O20241170,C11239,SMB,Retail,AMBA,GBA Sur,Bebidas,Jugo Naranja,10,1.49,0.111,13.25,9.94,3.31,Credit
2024-10-28,O20242377,C11503,Enterprise,Retail,Córdoba,Córdoba,Bebidas,Gaseosa Cola,7,1.77,0.11,11.03,8.27,2.76,Credit
2025-09-23,O20244954,C12752,Consumer,Online,Rosario,Rosario,Lácteos,Leche 1L,19,2.85,0.094,49.06,38.27,10.79,Debit
2025-07-19,O20244445,C11568,Consumer,Online,AMBA,CABA,Frutas,Uva Kg,1,2.19,0.081,2.01,1.45,0.56,Wallet
2025-08-22,O20244694,C11187,Consumer,Online,Córdoba,Río Cuarto,Snacks,Papas Onduladas,17,3.23,0.138,47.33,30.76,16.57,Credit
2025-02-13,O20243219,C10329,Consumer,Wholesale,Mendoza,Mendoza,Snacks,Papas Onduladas,20,2.82,0.1,50.76,32.99,17.77,Debit
2024-08-31,O20241929,C12450,SMB,Online,Rosario,Rosario,Snacks,Barra Cereal,9,1.82,0.077,15.12,9.83,5.29,Debit
2024-05-20,O20241131,C12970,SMB,Online,LatAm,Santiago,Lácteos,Leche 1L,19,1.26,0.028,23.27,18.15,5.12,Debit
2024-02-02,O20240251,C10996,Consumer,Online,AMBA,GBA Norte,Panificados,Medialunas Docena,17,1.77,0.067,28.07,18.81,9.26,Credit
2025-02-15,O20243233,C13324,Consumer,Online,Mendoza,Mendoza,Frutas,Manzana Kg,15,2.4,0.091,32.72,23.56,9.16,Cash
2025-05-25,O20243998,C12605,Consumer,Retail,Santa Fe,Rafaela,Lácteos,Leche 1L,3,2.91,0.121,7.67,5.98,1.69,Credit
2025-04-18,O20243725,C12585,Enterprise,Retail,Córdoba,Villa María,Verduras,Lechuga Unidad,13,2.11,0.104,24.58,17.21,7.37,Credit
2025-09-15,O20244895,C10040,SMB,Online,Mendoza,Godoy Cruz,Panificados,Pan Integral,20,1.83,0.108,32.65,21.88,10.77,Credit
2025-04-15,O20243705,C11096,SMB,Retail,AMBA,GBA Oeste,Bebidas,Agua 1.5L,2,1.03,0.073,1.91,1.43,0.48,Credit
2025-03-05,O20243394,C13414,Consumer,Online,Córdoba,Río Cuarto,Lácteos,Yogur 1L,1,2.59,0.133,2.25,1.75,0.5,Credit
2025-03-25,O20243549,C12431,SMB,Online,Córdoba,Córdoba,Lácteos,Leche 1L,15,2.99,0.046,42.79,33.38,9.41,Debit
2024-08-29,O20241916,C11897,Consumer,Wholesale,AMBA,GBA Oeste,Suplementos,Multivitamínico,5,14.74,0.01,72.96,40.13,32.83,Transfer
2024-10-14,O20242282,C10629,Consumer,Online,Santa Fe,Rosario,Snacks,Papas Onduladas,11,2.82,0.16,26.06,16.94,9.12,Cash
2024-10-13,O20242276,C10920,Consumer,Retail,Mendoza,San Rafael,Lácteos,Leche 1L,8,2.04,0.013,16.11,12.57,3.54,Debit
2025-09-10,O20244849,C10897,SMB,Online,Santa Fe,Rosario,Frutas,Uva Kg,2,1.66,0.0,3.32,2.39,0.93,Credit
2025-04-21,O20243748,C12040,Consumer,Online,AMBA,GBA Sur,Suplementos,Creatina 300g,2,19.16,0.059,36.06,19.83,16.23,Transfer
2025-01-26,O20243068,C10332,Consumer,Wholesale,Santa Fe,Santa Fe,Panificados,Pan Lacteado,13,1.04,0.0,13.52,9.06,4.46,Credit
2024-12-11,O20242697,C11367,Consumer,Retail,LatAm,Santiago,Frutas,Uva Kg,11,2.87,0.075,29.2,21.02,8.18,Wallet
2025-03-26,O20243558,C11907,Consumer,Online,AMBA,CABA,Verduras,Zanahoria Kg,5,2.33,0.049,11.08,7.76,3.32,Debit
2025-01-09,O20242931,C10873,Consumer,Retail,Santa Fe,Santa Fe,Bebidas,Jugo Naranja,7,1.61,0.062,10.57,7.93,2.64,Debit
2024-02-02,O20240257,C12063,Consumer,Wholesale,AMBA,GBA Norte,Bebidas,Energética,15,1.19,0.0,17.85,13.39,4.46,Debit
2024-04-18,O20240888,C11189,Consumer,Online,AMBA,GBA Norte,Bebidas,Energética,2,1.25,0.069,2.33,1.75,0.58,Credit
2024-06-08,O20241279,C12608,Enterprise,Online,AMBA,CABA,Panificados,Pan Lacteado,6,1.29,0.107,6.91,4.63,2.28,Transfer
2024-03-03,O20240518,C12526,SMB,Online,Córdoba,Río Cuarto,Lácteos,Yogur 1L,1,1.2,0.141,1.03,0.8,0.23,Credit
2024-11-22,O20242556,C11772,Enterprise,Online,Rosario,Rosario,Lácteos,Leche 1L,6,2.31,0.062,13.0,10.14,2.86,Transfer
2024-07-03,O20241473,C12766,Consumer,Online,Rosario,Rosario,Snacks,Barra Cereal,6,1.73,0.156,8.76,5.69,3.07,Cash
2024-11-06,O20242436,C13498,Consumer,Online,Córdoba,Villa María,Frutas,Manzana Kg,7,1.44,0.133,8.74,6.29,2.45,Transfer
2024-12-05,O20242653,C12916,Consumer,Online,Córdoba,Córdoba,Snacks,Barra Cereal,18,3.21,0.098,52.12,33.88,18.24,Credit
2024-03-22,O20240667,C11119,Consumer,Online,Mendoza,Godoy Cruz,Panificados,Pan Lacteado,10,1.98,0.049,18.83,12.62,6.21,Credit
2024-05-03,O20240997,C12750,Consumer,Retail,AMBA,GBA Oeste,Suplementos,Omega-3,19,13.75,0.002,260.73,143.4,117.33,Credit
2025-07-05,O20244331,C10415,SMB,Retail,AMBA,GBA Sur,Verduras,Zanahoria Kg,3,2.48,0.0,7.44,5.21,2.23,Transfer
2024-12-14,O20242723,C13440,Consumer,Retail,Mendoza,San Rafael,Suplementos,Whey 1kg,19,26.14,0.099,447.49,246.12,201.37,Debit
2025-07-20,O20244453,C11871,Consumer,Online,AMBA,GBA Oeste,Snacks,Mix Frutos Secos,19,1.75,0.032,32.19,20.92,11.27,Credit
2024-03-10,O20240571,C10638,Consumer,Online,Rosario,Rosario,Frutas,Uva Kg,17,1.27,0.059,20.32,14.63,5.69,Credit
2024-11-21,O20242555,C12443,Consumer,Retail,Santa Fe,Rosario,Snacks,Papas Onduladas,14,2.37,0.08,30.53,19.84,10.69,Credit
2024-09-17,O20242069,C12327,Consumer,Online,Mendoza,Godoy Cruz,Lácteos,Leche 1L,12,1.49,0.131,15.54,12.12,3.42,Credit
2024-09-07,O20241981,C11109,Consumer,Retail,Mendoza,San Rafael,Frutas,Uva Kg,5,1.83,0.0,9.15,6.59,2.56,Wallet
2025-05-21,O20243968,C10229,Consumer,Retail,AMBA,GBA Oeste,Verduras,Cebolla Kg,11,2.78,0.028,29.72,20.8,8.92,Credit
2024-05-18,O20241109,C10602,Consumer,Online,Mendoza,Mendoza,Panificados,Pan Lacteado,18,2.12,0.164,31.9,21.37,10.53,Credit
2024-08-26,O20241895,C13491,Consumer,Online,Santa Fe,Rafaela,Snacks,Mix Frutos Secos,11,1.5,0.01,16.34,10.62,5.72,Credit
2024-11-11,O20242476,C11316,Consumer,Online,Córdoba,Villa María,Snacks,Barra Cereal,6,3.47,0.0,20.82,13.53,7.29,Credit
2025-06-12,O20244174,C11881,SMB,Retail,Santa Fe,Rosario,Lácteos,Queso Cremoso 500g,8,1.67,0.051,12.68,9.89,2.79,Transfer
2024-11-18,O20242524,C13450,Consumer,Online,Mendoza,San Rafael,Lácteos,Queso Cremoso 500g,2,2.38,0.0,4.76,3.71,1.05,Credit
2024-03-02,O20240510,C13149,Consumer,Retail,AMBA,CABA,Panificados,Pan Lacteado,8,1.59,0.0,12.72,8.52,4.2,Credit
2024-10-22,O20242343,C11979,Enterprise,Online,Rosario,Rosario,Frutas,Naranja Kg,16,1.95,0.002,31.14,22.42,8.72,Debit
2024-09-07,O20241989,C11283,Consumer,Retail,Santa Fe,Santa Fe,Bebidas,Gaseosa Cola,10,1.13,0.034,10.92,8.19,2.73,Credit
2024-02-10,O20240327,C13383,SMB,Online,Rosario,Rosario,Suplementos,Whey 1kg,19,11.04,0.0,209.76,115.37,94.39,Credit
2025-04-09,O20243654,C12794,SMB,Retail,AMBA,GBA Norte,Snacks,Papas Clásicas,12,2.96,0.132,30.83,20.04,10.79,Transfer
2025-03-27,O20243566,C11772,Consumer,Online,LatAm,Montevideo,Panificados,Pan Integral,14,1.42,0.132,17.26,11.56,5.7,Debit
2024-04-20,O20240895,C11607,SMB,Online,Mendoza,San Rafael,Verduras,Tomate Kg,20,1.29,0.043,24.69,17.28,7.41,Credit
2025-07-04,O20244320,C10407,SMB,Retail,AMBA,GBA Sur,Verduras,Cebolla Kg,20,2.76,0.073,51.17,35.82,15.35,Cash
2025-02-15,O20243235,C11308,Consumer,Online,Córdoba,Río Cuarto,Lácteos,Yogur 1L,17,1.29,0.079,20.2,15.76,4.44,Credit
2025-06-06,O20244116,C10825,Enterprise,Wholesale,AMBA,CABA,Panificados,Pan Integral,11,1.99,0.061,20.55,13.77,6.78,Credit
2024-02-11,O20240336,C11388,Consumer,Retail,Córdoba,Córdoba,Bebidas,Gaseosa Cola,17,1.68,0.0,28.56,21.42,7.14,Credit
2025-01-20,O20243024,C12804,SMB,Retail,LatAm,Montevideo,Panificados,Pan Lacteado,1,1.58,0.0,1.58,1.06,0.52,Credit
2025-06-07,O20244124,C10556,Consumer,Online,AMBA,GBA Norte,Panificados,Medialunas Docena,19,1.22,0.093,21.02,14.08,6.94,Credit
2025-08-01,O20244549,C12959,SMB,Retail,Mendoza,Godoy Cruz,Frutas,Manzana Kg,4,1.4,0.072,5.2,3.74,1.46,Cash
2024-03-16,O20240616,C11574,Consumer,Retail,Córdoba,Córdoba,Snacks,Barra Cereal,4,1.7,0.0,6.8,4.42,2.38,Debit
2025-09-06,O20244817,C13316,Consumer,Online,Santa Fe,Santa Fe,Suplementos,Multivitamínico,3,21.18,0.064,59.47,32.71,26.76,Cash
2025-03-09,O20243432,C12158,Consumer,Online,Santa Fe,Rosario,Verduras,Zanahoria Kg,5,2.77,0.172,11.47,8.03,3.44,Cash
2024-02-01,O20240247,C13029,Consumer,Online,Mendoza,Mendoza,Snacks,Papas Onduladas,3,3.0,0.0,9.0,5.85,3.15,Cash
2025-07-21,O20244467,C12635,Consumer,Online,LatAm,Santiago,Snacks,Papas Clásicas,1,2.25,0.067,2.1,1.36,0.74,Cash
2024-06-10,O20241298,C13300,SMB,Online,Rosario,Rosario,Bebidas,Gaseosa Cola,1,1.85,0.12,1.63,1.22,0.41,Credit
2024-07-15,O20241567,C10225,Enterprise,Online,Santa Fe,Santa Fe,Panificados,Pan Lacteado,20,1.87,0.0,37.4,25.06,12.34,Debit
2024-08-25,O20241887,C10766,Consumer,Online,Santa Fe,Rafaela,Suplementos,Whey 1kg,2,29.92,0.041,57.39,31.56,25.83,Credit
2024-08-26,O20241896,C12815,Consumer,Retail,Santa Fe,Rafaela,Suplementos,Multivitamínico,2,26.55,0.0,53.1,29.2,23.9,Credit
2025-03-19,O20243502,C10280,Consumer,Online,Santa Fe,Rosario,Lácteos,Queso Cremoso 500g,7,1.91,0.0,13.37,10.43,2.94,Debit
2024-03-30,O20240736,C10907,Consumer,Online,LatAm,Montevideo,Panificados,Pan Lacteado,17,1.84,0.025,30.5,20.43,10.07,Credit
2024-01-01,O20240009,C12404,Consumer,Online,Mendoza,Godoy Cruz,Suplementos,Creatina 300g,19,20.68,0.0,392.92,216.11,176.81,Cash
2024-11-05,O20242432,C10223,SMB,Online,LatAm,Asunción,Verduras,Cebolla Kg,13,1.64,0.03,20.68,14.48,6.2,Debit
2025-07-13,O20244404,C12474,Consumer,Wholesale,LatAm,Asunción,Panificados,Medialunas Docena,13,1.39,0.063,16.93,11.34,5.59,Credit
2024-07-13,O20241553,C10945,SMB,Online,AMBA,GBA Sur,Frutas,Uva Kg,1,2.8,0.107,2.5,1.8,0.7,Credit
2024-03-22,O20240664,C11070,Consumer,Online,LatAm,Montevideo,Frutas,Manzana Kg,10,2.54,0.116,22.45,16.16,6.29,Debit
2024-10-10,O20242252,C11824,Consumer,Online,LatAm,Asunción,Panificados,Medialunas Docena,11,1.31,0.038,13.86,9.29,4.57,Debit
2024-03-07,O20240546,C13443,SMB,Retail,Santa Fe,Rosario,Panificados,Pan Integral,6,2.18,0.085,11.97,8.02,3.95,Wallet
2024-08-22,O20241859,C11311,Consumer,Online,AMBA,GBA Norte,Panificados,Pan Lacteado,13,2.12,0.076,25.47,17.06,8.41,Debit
2024-02-20,O20240423,C10926,Consumer,Online,AMBA,CABA,Bebidas,Energética,9,1.22,0.097,9.91,7.43,2.48,Transfer
2024-04-09,O20240809,C13395,Consumer,Online,Córdoba,Córdoba,Suplementos,Multivitamínico,9,34.07,0.064,287.01,157.86,129.15,Credit
2024-05-31,O20241208,C13014,SMB,Retail,LatAm,Montevideo,Panificados,Pan Lacteado,14,1.52,0.013,21.0,14.07,6.93,Credit
2025-07-22,O20244469,C11882,SMB,Retail,AMBA,CABA,Snacks,Papas Onduladas,8,1.91,0.039,14.68,9.54,5.14,Debit
2025-03-05,O20243389,C11816,SMB,Retail,AMBA,GBA Sur,Verduras,Zanahoria Kg,10,1.81,0.178,14.88,10.42,4.46,Credit
2025-07-17,O20244434,C10386,Consumer,Wholesale,Córdoba,Villa María,Lácteos,Yogur 1L,16,2.77,0.016,43.61,34.02,9.59,Cash
2024-02-27,O20240483,C10364,Consumer,Wholesale,LatAm,Santiago,Bebidas,Agua 1.5L,8,1.04,0.128,7.26,5.44,1.82,Credit
2024-10-14,O20242279,C12264,Enterprise,Wholesale,AMBA,GBA Sur,Frutas,Uva Kg,19,1.45,0.088,25.13,18.09,7.04,Credit
2025-07-18,O20244441,C13409,Consumer,Online,Córdoba,Río Cuarto,Verduras,Lechuga Unidad,12,2.29,0.0,27.48,19.24,8.24,Cash
2024-05-11,O20241063,C10628,Consumer,Retail,Rosario,Rosario,Panificados,Pan Integral,16,1.35,0.119,19.03,12.75,6.28,Wallet
2025-01-18,O20243006,C13262,Consumer,Online,AMBA,GBA Norte,Verduras,Zanahoria Kg,19,1.26,0.0,23.94,16.76,7.18,Credit
2024-01-30,O20240238,C11273,Consumer,Retail,Santa Fe,Rafaela,Frutas,Manzana Kg,15,2.66,0.164,33.36,24.02,9.34,Credit
2024-11-28,O20242615,C12852,Enterprise,Retail,Rosario,Rosario,Bebidas,Energética,2,1.47,0.104,2.63,1.97,0.66,Credit
2024-09-07,O20241988,C11092,Consumer,Online,LatAm,Asunción,Panificados,Medialunas Docena,2,1.42,0.042,2.72,1.82,0.9,Credit
2024-07-01,O20241455,C10277,Enterprise,Retail,Córdoba,Córdoba,Bebidas,Agua 500ml,8,1.54,0.081,11.32,8.49,2.83,Credit
2024-01-28,O20240221,C11016,Consumer,Online,Córdoba,Río Cuarto,Bebidas,Agua 500ml,13,1.11,0.07,13.42,10.06,3.36,Debit
2025-01-19,O20243014,C10581,SMB,Online,Santa Fe,Santa Fe,Frutas,Uva Kg,5,2.27,0.041,10.88,7.83,3.05,Wallet
2024-03-30,O20240734,C11381,Consumer,Retail,Córdoba,Córdoba,Frutas,Naranja Kg,11,1.58,0.092,15.78,11.36,4.42,Credit
2024-02-23,O20240452,C10587,SMB,Online,Córdoba,Córdoba,Panificados,Pan Lacteado,8,1.23,0.084,9.01,6.04,2.97,Transfer
2024-11-22,O20242558,C10838,Consumer,Retail,AMBA,CABA,Lácteos,Yogur 1L,12,2.38,0.107,25.5,19.89,5.61,Credit
2024-08-31,O20241927,C10989,Consumer,Retail,LatAm,Montevideo,Panificados,Pan Integral,20,1.66,0.07,30.88,20.69,10.19,Debit
2025-05-28,O20244036,C12110,Consumer,Online,Rosario,Rosario,Snacks,Barra Cereal,15,2.68,0.0,40.2,26.13,14.07,Credit
2025-01-04,O20242883,C11308,SMB,Online,AMBA,GBA Oeste,Snacks,Papas Clásicas,4,1.81,0.112,6.43,4.18,2.25,Transfer
2025-06-11,O20244162,C11594,SMB,Online,Santa Fe,Rafaela,Panificados,Pan Integral,3,2.04,0.078,5.64,3.78,1.86,Cash
2025-08-15,O20244640,C10018,SMB,Wholesale,LatAm,Montevideo,Panificados,Medialunas Docena,4,1.27,0.032,4.92,3.3,1.62,Credit
2024-11-05,O20242430,C10401,SMB,Online,Santa Fe,Rafaela,Verduras,Lechuga Unidad,6,2.14,0.072,11.92,8.34,3.58,Transfer
2024-02-23,O20240449,C12550,Consumer,Online,AMBA,GBA Norte,Suplementos,Whey 1kg,20,26.68,0.023,521.33,286.73,234.6,Debit
2025-06-13,O20244179,C11754,Consumer,Retail,Santa Fe,Santa Fe,Frutas,Uva Kg,14,2.28,0.127,27.87,20.07,7.8,Credit
2025-08-30,O20244763,C13305,SMB,Online,Rosario,Rosario,Frutas,Uva Kg,7,2.82,0.096,17.84,12.84,5.0,Debit
2024-04-01,O20240749,C11502,Consumer,Wholesale,AMBA,GBA Sur,Frutas,Uva Kg,9,2.46,0.023,21.63,15.57,6.06,Credit
2024-11-18,O20242525,C10488,Consumer,Retail,AMBA,CABA,Snacks,Barra Cereal,2,3.38,0.0,6.76,4.39,2.37,Cash
2024-02-04,O20240275,C11385,Consumer,Retail,Córdoba,Córdoba,Panificados,Pan Integral,19,1.03,0.026,19.06,12.77,6.29,Credit
2024-05-15,O20241090,C12933,SMB,Online,LatAm,Montevideo,Frutas,Banana Kg,17,2.67,0.0,45.39,32.68,12.71,Transfer
2025-03-08,O20243417,C10048,Consumer,Retail,Rosario,Rosario,Lácteos,Yogur 1L,19,2.89,0.165,45.85,35.76,10.09,Credit
2024-10-31,O20242396,C12799,Consumer,Online,Rosario,Rosario,Lácteos,Leche 1L,8,2.44,0.124,17.1,13.34,3.76,Credit
2025-03-10,O20243438,C11666,Enterprise,Online,Santa Fe,Rafaela,Panificados,Pan Lacteado,4,1.61,0.051,6.11,4.09,2.02,Credit
2024-03-01,O20240509,C10880,Consumer,Online,Santa Fe,Santa Fe,Frutas,Manzana Kg,9,1.36,0.077,11.3,8.14,3.16,Credit
2025-07-15,O20244423,C10203,Consumer,Online,Rosario,Rosario,Panificados,Medialunas Docena,8,1.87,0.036,14.42,9.66,4.76,Debit
2024-05-04,O20241004,C10580,SMB,Online,Rosario,Rosario,Verduras,Tomate Kg,8,2.24,0.114,15.88,11.12,4.76,Debit
2024-01-23,O20240171,C10454,Consumer,Online,AMBA,GBA Sur,Lácteos,Queso Cremoso 500g,1,1.62,0.185,1.32,1.03,0.29,Debit
2025-09-27,O20244978,C12396,SMB,Online,AMBA,GBA Norte,Panificados,Pan Lacteado,3,1.56,0.178,3.85,2.58,1.27,Cash
2024-09-08,O20241995,C11442,Consumer,Wholesale,LatAm,Montevideo,Frutas,Naranja Kg,7,1.55,0.014,10.7,7.7,3.0,Wallet
2024-02-13,O20240354,C10654,SMB,Wholesale,Córdoba,Córdoba,Suplementos,Whey 1kg,3,14.66,0.082,40.37,22.2,18.17,Credit
2024-12-21,O20242787,C11478,Consumer,Online,Rosario,Rosario,Suplementos,Omega-3,18,12.73,0.016,225.47,124.01,101.46,Debit
2024-03-31,O20240746,C12374,SMB,Retail,LatAm,Montevideo,Bebidas,Energética,2,1.67,0.133,2.9,2.18,0.72,Wallet
2025-07-25,O20244498,C10998,SMB,Online,Santa Fe,Rosario,Lácteos,Queso Cremoso 500g,10,1.99,0.135,17.21,13.42,3.79,Credit
2024-08-16,O20241820,C12848,Consumer,Online,AMBA,GBA Sur,Lácteos,Yogur 1L,7,1.69,0.05,11.24,8.77,2.47,Wallet
2024-09-19,O20242086,C13364,Consumer,Retail,LatAm,Asunción,Panificados,Pan Integral,3,2.0,0.011,5.93,3.97,1.96,Credit
2024-03-30,O20240735,C12427,SMB,Online,Mendoza,Mendoza,Lácteos,Queso Cremoso 500g,19,1.55,0.017,28.95,22.58,6.37,Debit
2024-06-24,O20241405,C12623,SMB,Retail,Córdoba,Río Cuarto,Panificados,Pan Integral,11,1.79,0.025,19.2,12.86,6.34,Credit
2025-03-21,O20243528,C11244,SMB,Retail,Rosario,Rosario,Panificados,Pan Integral,13,1.8,0.062,21.95,14.71,7.24,Credit
2024-08-15,O20241807,C13050,Consumer,Retail,Mendoza,Godoy Cruz,Panificados,Medialunas Docena,3,1.49,0.124,3.92,2.63,1.29,Credit
2025-08-21,O20244686,C12539,Consumer,Retail,AMBA,GBA Sur,Verduras,Lechuga Unidad,19,2.02,0.092,34.85,24.39,10.46,Debit
2024-02-26,O20240475,C13473,Consumer,Retail,LatAm,Lima,Bebidas,Energética,5,2.17,0.003,10.82,8.12,2.7,Credit
2024-06-06,O20241256,C12481,Consumer,Wholesale,Córdoba,Villa María,Suplementos,Whey 1kg,9,13.56,0.0,122.04,67.12,54.92,Wallet
2025-08-22,O20244695,C11278,Consumer,Retail,Mendoza,Godoy Cruz,Lácteos,Queso Cremoso 500g,18,1.61,0.111,25.76,20.09,5.67,Debit
2024-07-06,O20241493,C10523,Enterprise,Online,Córdoba,Córdoba,Snacks,Papas Clásicas,18,2.67,0.121,42.24,27.46,14.78,Debit
2024-06-03,O20241242,C13396,Consumer,Retail,Córdoba,Villa María,Verduras,Lechuga Unidad,2,2.72,0.004,5.42,3.79,1.63,Cash
2025-01-19,O20243011,C10224,Consumer,Retail,Rosario,Rosario,Suplementos,Creatina 300g,2,29.33,0.094,53.15,29.23,23.92,Transfer
2025-03-04,O20243378,C12782,Consumer,Online,Rosario,Rosario,Verduras,Zanahoria Kg,5,1.53,0.109,6.82,4.77,2.05,Credit
2024-01-10,O20240075,C10773,SMB,Wholesale,Santa Fe,Rosario,Bebidas,Agua 1.5L,14,1.38,0.064,18.08,13.56,4.52,Cash
2024-01-10,O20240073,C10329,Consumer,Online,LatAm,Montevideo,Verduras,Lechuga Unidad,15,2.07,0.141,26.67,18.67,8.0,Credit
2024-06-06,O20241263,C12431,SMB,Online,Mendoza,Mendoza,Snacks,Papas Clásicas,10,3.22,0.0,32.2,20.93,11.27,Credit
2025-01-22,O20243044,C11129,Consumer,Retail,Santa Fe,Santa Fe,Bebidas,Energética,15,1.68,0.008,25.0,18.75,6.25,Credit
2025-01-20,O20243021,C10013,Consumer,Online,Rosario,Rosario,Panificados,Medialunas Docena,6,1.83,0.04,10.54,7.06,3.48,Debit
2025-02-10,O20243198,C10680,SMB,Online,Rosario,Rosario,Panificados,Pan Integral,14,2.13,0.082,27.37,18.34,9.03,Debit
2025-03-11,O20243446,C12326,Consumer,Online,Rosario,Rosario,Lácteos,Yogur 1L,7,2.2,0.0,15.4,12.01,3.39,Transfer
2024-11-13,O20242493,C12070,SMB,Wholesale,LatAm,Lima,Panificados,Medialunas Docena,4,1.02,0.137,3.52,2.36,1.16,Cash
2024-04-20,O20240896,C10048,Consumer,Online,Rosario,Rosario,Snacks,Barra Cereal,1,1.76,0.128,1.53,0.99,0.54,Debit
2024-06-23,O20241399,C10470,SMB,Online,AMBA,GBA Oeste,Frutas,Banana Kg,8,3.18,0.066,23.76,17.11,6.65,Credit
2024-03-28,O20240711,C12282,Consumer,Retail,Córdoba,Villa María,Bebidas,Agua 1.5L,6,1.85,0.065,10.38,7.78,2.6,Debit
2025-07-25,O20244497,C13094,Consumer,Wholesale,Córdoba,Córdoba,Frutas,Naranja Kg,8,2.71,0.045,20.7,14.9,5.8,Transfer
2024-12-28,O20242834,C12653,SMB,Online,AMBA,GBA Oeste,Panificados,Pan Lacteado,18,1.52,0.0,27.36,18.33,9.03,Cash
2025-07-21,O20244463,C12597,SMB,Online,Córdoba,Córdoba,Frutas,Naranja Kg,2,1.69,0.0,3.38,2.43,0.95,Credit
2025-01-01,O20242857,C11293,SMB,Online,AMBA,GBA Oeste,Frutas,Naranja Kg,4,1.44,0.12,5.07,3.65,1.42,Credit
2025-04-19,O20243735,C11603,Consumer,Retail,LatAm,Montevideo,Panificados,Pan Integral,8,1.29,0.133,8.95,6.0,2.95,Transfer
2025-04-30,O20243817,C11069,Consumer,Retail,AMBA,CABA,Bebidas,Gaseosa Cola,16,1.22,0.066,18.23,13.67,4.56,Debit
2025-08-22,O20244693,C12696,Consumer,Online,AMBA,GBA Oeste,Snacks,Papas Clásicas,7,2.07,0.023,14.16,9.2,4.96,Debit
2024-09-27,O20242156,C11741,Consumer,Online,AMBA,GBA Sur,Bebidas,Energética,2,1.29,0.118,2.28,1.71,0.57,Debit
